,index,city_name,lon,lat,date,temperature,feels_like,wind,city,name,url,score,description,gps
265,265,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,LE MAMA COLMAR,https://www.booking.com/hotel/fr/le-mama-colmar.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from=searchresults#hotelTmpl,8.1,"In the Old Town district of Colmar, close to House of the Heads, LE MAMA COLMAR features a terrace and a washing machine. This apartment provides free private parking, a shared lounge and free WiFi. ","48.08026100,7.35664200"
266,266,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,Kyriad Colmar Centre Unterlinden,https://www.booking.com/hotel/fr/kyriad-colmar-cita-c-administrative.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.2,"Situated 650 metres from the centre of Colmar in the heart of Alsace, this hotel offers free WiFi access and a lounge area. The Exhibition Park is just 1 km away. ","48.08601523,7.35729933"
267,267,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,Petite Venise Grand Duplex Turenne Hyper Centre,https://www.booking.com/hotel/fr/so-39-gite.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from=searchresults#hotelTmpl,8.1,"Set in a half-timbered building in central Colmar, Petite Venise Grand Duplex Turenne hyper centre de Colmar is a self-catering apartment with a view of the historic centre. ","48.07379690,7.35777530"
268,268,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,Les Appartements Saint Nicolas,https://www.booking.com/hotel/fr/les-appartements-saint-nicolas.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from=searchresults#hotelTmpl,8.4,Managed by a private host,"48.07810110,7.35737760"
269,269,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,Ibis Budget Colmar Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-colmar-centre-ville.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.0,"Ibis budget Colmar Centre Ville is set in the Colmar Centre Ville district in Colmar, 300 metres from House of the Heads and 600 metres from Saint-Martin Collegiate Church. ","48.07969759,7.35236159"
270,270,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,ColmarAppart Vauban,https://www.booking.com/hotel/fr/colmarappart-vauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from=searchresults#hotelTmpl,8.5,"Set in Colmar, ColmarAppart Vauban is 300 metres from Saint-Martin Collegiate Church. House of the Heads is 500 metres away. Free WiFi is featured . ","48.07856570,7.36147009"
271,271,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,"SERENITY Colmar - Gîtes de Prestige 4 et 5 étoiles - 2, 4 et 6 personnes- Centre Historique",https://www.booking.com/hotel/fr/serenity-colmar-colmar.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.6,"Set in Colmar, near Saint-Martin Collegiate Church, House of the Heads and Colmar Train Station, SERENITY Colmar - Gîtes de Prestige 4 et 5 étoiles - 2, 4 et 6 personnes- Centre Historique features...","48.07774414,7.36180786"
272,272,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,At home in the center of Colmar,https://www.booking.com/hotel/fr/at-home-on-colmar.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,Managed by a private host,"48.07918700,7.36248900"
273,273,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,La Chambre de Bartholdi,https://www.booking.com/hotel/fr/la-chambre-de-bartholdi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from=searchresults#hotelTmpl,8.3,"Boasting a shared lounge, La Chambre de Bartholdi offers accommodation in Colmar with free WiFi and city views. The property is 4 km from Colmar Expo and 28 km from Le Haut Koenigsbourg Castle. ","48.07365645,7.35590635"
274,274,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France",48.6359541,7.3579641,2023-02-13 06:00:00,24.38,24.18,7.65,colmar,COLMARAPPART Grand'Rue,https://www.booking.com/hotel/fr/cotoon-colmar8.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ee9058fb1a9400fe&srepoch=1671626360&from=searchresults#hotelTmpl,8.5,"Located in the heart of Colmar, ideally situated between Colmar Cathedral and the main streets, COLMARAPPART Grand'Rue offers self-catering apartments and suites. ","48.07641026,7.35954888"
275,275,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Gite à Eguisheim proche de Colmar et Kaysergberg.,https://www.booking.com/hotel/fr/gite-a-eguisheim-proche-de-colmar-et-kaysergberg.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,Managed by a private host,"48.04202020,7.30419740"
276,276,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,La Légende des 2 Pierres,https://www.booking.com/hotel/fr/la-legende-des-2-pierres.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,9.1,"Located in the quaint village of Eguisheim, La Légende des 2 Pierres offers a self-catering apartment with mountain views. Ski storage is provided in the apartment. ","48.04299853,7.30448939"
277,277,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Hôtel L'Auberge Alsacienne,https://www.booking.com/hotel/fr/ha-tel-restaurant-l-auberge-alsacienne.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.5,"Located in the village of Eguisheim in the Alsace region, this hotel features modern rooms with private bathroom and a traditional restaurant. Free WiFi is available in the entire hotel. ","48.04223841,7.30916776"
278,278,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Guesthouse Les 3 Chateaux,https://www.booking.com/hotel/fr/guesthouse-les-3-chateaux.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,8.6,Managed by a private host,"48.04335780,7.30755080"
279,279,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,La Grange de Madeleine,https://www.booking.com/hotel/fr/la-grange-de-madeleine.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,9.8,"Offering city views, La Grange de Madeleine is an accommodation located in Eguisheim, 6.9 km from House of the Heads and 7.4 km from Saint-Martin Collegiate Church. ","48.04178290,7.30654670"
280,280,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,notre maison à Eguisheim,https://www.booking.com/hotel/fr/notre-maison-a-eguisheim.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,8.9,Managed by a private host,"48.04159900,7.30616100"
281,281,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Les chambres du domaine,https://www.booking.com/hotel/fr/les-chambres-du-domaine.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,9.3,Managed by a private host,"48.04296300,7.30721600"
282,282,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Au pied des remparts à Eguisheim,https://www.booking.com/hotel/fr/elsass-design-vintage.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,9.0,"Situated in Eguisheim, 5.8 km from Colmar Train Station and 6.6 km from House of the Heads, Au pied des remparts à Eguisheim provides accommodation with amenities such as free WiFi and a flat-screen...","48.04300600,7.30431620"
283,283,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Gîte l'Aubaine,https://www.booking.com/hotel/fr/gite-l-39-aubaine.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.9,Managed by a private host,"48.04370220,7.30599767"
284,284,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Auberge du Rempart,https://www.booking.com/hotel/fr/auberge-du-rempart.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,8.6,"Offering views of the city, Auberge du Rempart is a family-run inn situated in the historic centre of Eguisheim in the Alsace Region.The property is 100 metres from Eguisheim Christmas Market. ","48.04215781,7.30737026"
285,285,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Elsass Design Hygge,https://www.booking.com/hotel/fr/elsass-design-hygge.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,9.4,Managed by a private host,"48.04203000,7.30459800"
286,286,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,"4 bedrooms luxury appartment for 10p in Eguisheim, 10 mn from Colmar",https://www.booking.com/hotel/fr/4-bedrooms-luxury-appartment-for-10p-in-eguisheim-10-mn-from-colmar.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,Managed by a private host,"48.04267190,7.30556570"
287,287,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Hotel Colmar Vignes Eguisheim,https://www.booking.com/hotel/fr/auberge-des-comtes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.8,"This hotel is located 200 metres from the city centre of Eguisheim, a 10-minute drive from Colmar. It offers free Wi-Fi internet access and free private parking. ","48.04327133,7.30412185"
288,288,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,8.9,"Set in a typical Alsatian timbered house, Le Hameau d’Eguisheim offers B&B and self-catering accommodation on an estate with a vineyard. ","48.04252897,7.30712727"
289,289,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Le gîte de Ninon et Léon.,https://www.booking.com/hotel/fr/le-gite-de-ninon-et-leon.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,8.7,Managed by a private host,"48.04987400,7.30730100"
290,290,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,GITE LE COQ ROUGE,https://www.booking.com/hotel/fr/gite-le-coq-rouge.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,9.8,Managed by a private host,"48.04170911,7.30569280"
291,291,"Eguisheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68420, France",48.6359541,7.3079618,2023-02-13 06:00:00,24.51,24.37,7.58,eguisheim,Brit Hotel Confort La Ferme du Pape,https://www.booking.com/hotel/fr/hostellerie-du-pape.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=5ac158fb1ffe01f1&srepoch=1671626360&from=searchresults#hotelTmpl,7.7,"Brit Hotel Confort La Ferme du Pape is located at the gate of a charming village, in the heart of vineyards and a gourmet region. The hotel is situated 8 km from Colmar. ","48.04228862,7.30945140"
